,concept,overall,last_quarter,first_quarter,subject,overall_percentile,last_quarter_percentile,last_quarter_difference
6,hg07,0.9215686274509803,1.0,0.8333333333333334,gemma_7b-it,31.81818181818182,100.00000000000001,0.0
7,hg08,0.8837209302325582,1.0,0.9,gemma_7b-it,36.0,100.0,0.0
8,hg09,0.8333333333333334,1.0,0.5,gemma_7b-it,17.391304347826086,100.0,0.0
9,hg100,0.7435897435897436,0.5555555555555556,0.6666666666666666,gemma_7b-it,61.904761904761905,14.285714285714285,-0.33333333333333326
10,hg101,0.525,0.6,0.4,gemma_7b-it,4.545454545454546,36.36363636363637,-0.03888888888888886
11,hg102,0.4528301886792453,0.23076923076923078,0.38461538461538464,gemma_7b-it,16.666666666666668,0.0,-0.31923076923076926
12,hg103,0.5641025641025641,0.6666666666666666,0.3333333333333333,gemma_7b-it,63.63636363636364,77.27272727272728,0.14035087719298245
13,hg104,0.38095238095238093,0.5,0.4,gemma_7b-it,0.0,12.5,-0.375
14,hg105,0.6938775510204082,0.6666666666666666,0.75,gemma_7b-it,54.54545454545455,22.72727272727273,-0.22807017543859653
15,hg106,0.6226415094339622,0.7692307692307693,0.5384615384615384,gemma_7b-it,8.0,60.0,0.019230769230769273
16,hg107,0.5681818181818182,0.8181818181818182,0.36363636363636365,gemma_7b-it,17.391304347826086,60.8695652173913,0.06818181818181823
17,hg108,0.5909090909090909,0.8181818181818182,0.36363636363636365,gemma_7b-it,64.0,76.0,0.17112299465240643
18,hg109,0.75,0.9,0.5,gemma_7b-it,8.0,68.0,0.050000000000000044
19,hg10,0.7142857142857143,0.9,0.4,gemma_7b-it,0.0,0.0,-0.09999999999999998
20,hg110,0.6888888888888889,1.0,0.09090909090909091,gemma_7b-it,32.0,100.0,0.368421052631579
21,hg111,0.5263157894736842,0.5,0.42857142857142855,gemma_7b-it,43.47826086956522,30.43478260869565,-0.10869565217391308
22,hg112,0.5,0.8,0.3,gemma_7b-it,0.0,40.0,-0.09473684210526312
23,hg11,0.9,0.9,0.9,gemma_7b-it,36.36363636363637,9.090909090909092,-0.09999999999999998
24,hg12,0.7058823529411765,0.9166666666666666,0.4166666666666667,gemma_7b-it,17.391304347826086,34.78260869565217,-0.08333333333333337
25,hg13,0.6666666666666666,0.8888888888888888,0.1111111111111111,gemma_7b-it,8.695652173913043,8.695652173913043,-0.11111111111111116
26,hg14,0.7755102040816326,0.8333333333333334,0.5833333333333334,gemma_7b-it,33.333333333333336,28.57142857142857,-0.16666666666666663
27,hg15,0.6363636363636364,0.9090909090909091,0.6363636363636364,gemma_7b-it,31.578947368421055,47.36842105263158,-0.040909090909090895
28,hg16,0.6842105263157895,0.7777777777777778,0.5555555555555556,gemma_7b-it,40.909090909090914,36.36363636363637,-0.1633986928104575
29,hg17,0.6875,0.9166666666666666,0.4166666666666667,gemma_7b-it,57.14285714285714,61.904761904761905,0.1071428571428571
30,hg18,0.9111111111111111,1.0,0.9090909090909091,gemma_7b-it,32.0,100.0,0.0
31,hg19,0.8205128205128205,1.0,0.4444444444444444,gemma_7b-it,22.72727272727273,100.00000000000001,0.0
32,hg20,0.7567567567567568,0.8888888888888888,0.3333333333333333,gemma_7b-it,4.3478260869565215,0.0,-0.11111111111111116
33,hg21,0.8367346938775511,0.9166666666666666,0.75,gemma_7b-it,32.0,28.0,-0.08333333333333337
34,hg22,0.9230769230769231,1.0,0.7777777777777778,gemma_7b-it,54.54545454545455,100.00000000000001,0.0
35,hg23,0.8478260869565217,1.0,0.45454545454545453,gemma_7b-it,9.090909090909092,100.00000000000001,0.0
36,hg24,0.7857142857142857,1.0,0.6,gemma_7b-it,13.636363636363637,100.00000000000001,0.0
37,hg25,0.6808510638297872,0.6363636363636364,0.5454545454545454,gemma_7b-it,13.636363636363637,13.636363636363637,-0.36363636363636365
38,hg26,0.8297872340425532,0.9090909090909091,0.9090909090909091,gemma_7b-it,52.38095238095238,61.904761904761905,0.10909090909090902
39,hg27,0.5681818181818182,0.7272727272727273,0.36363636363636365,gemma_7b-it,8.695652173913043,17.391304347826086,-0.22272727272727266
40,hg28,0.7058823529411765,0.8333333333333334,0.6666666666666666,gemma_7b-it,39.130434782608695,47.826086956521735,-0.11666666666666659
41,hg29,0.6904761904761905,0.7,0.6,gemma_7b-it,21.73913043478261,17.391304347826086,-0.30000000000000004
42,hg30,0.6444444444444445,0.7272727272727273,0.36363636363636365,gemma_7b-it,14.285714285714285,14.285714285714285,-0.22009569377990423
43,hg31,0.64,0.75,0.4166666666666667,gemma_7b-it,8.0,8.0,-0.20238095238095233
44,hg32,0.875,0.8,0.9,gemma_7b-it,75.0,29.166666666666668,-0.17222222222222217
45,hg33,0.7659574468085106,0.9090909090909091,0.5454545454545454,gemma_7b-it,4.761904761904762,28.57142857142857,-0.03535353535353536
46,hg34,0.9047619047619048,0.8,0.9,gemma_7b-it,100.0,52.0,0.022222222222222254
47,hg35,0.75,0.7777777777777778,0.6666666666666666,gemma_7b-it,21.73913043478261,13.043478260869565,-0.16666666666666663
48,hg36,0.6666666666666666,0.8,0.4,gemma_7b-it,47.61904761904762,95.23809523809524,0.16842105263157903
49,hg37,0.5853658536585366,0.6,0.2,gemma_7b-it,5.0,20.0,-0.2611111111111112
50,hg38,0.7692307692307693,0.6153846153846154,0.9230769230769231,gemma_7b-it,88.0,56.0,0.06993006993007
51,hg39,0.825,1.0,0.7,gemma_7b-it,45.0,100.0,0.09999999999999998
52,hg40,0.5869565217391305,0.6363636363636364,0.45454545454545453,gemma_7b-it,17.391304347826086,21.73913043478261,-0.11363636363636365
53,hg41,0.7608695652173914,0.8181818181818182,0.5454545454545454,gemma_7b-it,66.66666666666667,37.5,-0.05023923444976075
54,hg42,0.6538461538461539,0.7692307692307693,0.46153846153846156,gemma_7b-it,9.090909090909092,13.636363636363637,-0.08791208791208782
55,hg43,0.8,0.7272727272727273,0.45454545454545453,gemma_7b-it,9.090909090909092,22.72727272727273,-0.10606060606060608
56,hg44,0.75,0.9090909090909091,0.45454545454545453,gemma_7b-it,96.0,92.0,0.25909090909090904
57,hg45,0.66,0.6666666666666666,0.8333333333333334,gemma_7b-it,60.8695652173913,52.17391304347826,0.01449275362318836
58,hg46,0.6666666666666666,0.6666666666666666,0.5,gemma_7b-it,3.8461538461538463,0.0,-0.1515151515151516
59,hg47,0.7755102040816326,0.6666666666666666,0.75,gemma_7b-it,91.30434782608695,34.78260869565217,-0.09523809523809523
60,hg48,0.6923076923076923,0.7777777777777778,0.2222222222222222,gemma_7b-it,29.166666666666668,37.5,-0.07516339869281041
61,hg49,0.6739130434782609,0.8181818181818182,0.5454545454545454,gemma_7b-it,63.63636363636364,77.27272727272728,0.2129186602870814
62,hg50,0.7872340425531915,0.9090909090909091,0.5454545454545454,gemma_7b-it,33.333333333333336,45.833333333333336,-0.06459330143540665
63,hg51,0.7708333333333334,0.75,0.5,gemma_7b-it,8.695652173913043,13.043478260869565,-0.15000000000000002
64,hg52,0.9272727272727272,1.0,0.6923076923076923,gemma_7b-it,54.54545454545455,100.00000000000001,0.050000000000000044
65,hg53,0.8285714285714286,0.875,0.5,gemma_7b-it,26.08695652173913,8.695652173913043,-0.125
66,hg54,0.84,0.9166666666666666,0.5,gemma_7b-it,16.666666666666668,12.5,-0.08333333333333337
67,hg55,0.723404255319149,0.9090909090909091,0.5454545454545454,gemma_7b-it,16.666666666666668,50.0,-0.015909090909090984
68,hg56,0.5454545454545454,0.6363636363636364,0.45454545454545453,gemma_7b-it,4.0,32.0,-0.08585858585858586
69,hg57,0.7111111111111111,0.7272727272727273,0.9090909090909091,gemma_7b-it,87.5,58.333333333333336,0.0430622009569378
70,hg58,0.6136363636363636,0.6363636363636364,0.2727272727272727,gemma_7b-it,43.47826086956522,34.78260869565217,-0.1004784688995215
71,hg59,0.6511627906976745,0.6,0.7,gemma_7b-it,27.272727272727273,18.181818181818183,-0.4
72,hg60,0.47619047619047616,0.6,0.2,gemma_7b-it,0.0,25.0,-0.37368421052631573
73,hg61,0.7857142857142857,1.0,0.7,gemma_7b-it,68.18181818181819,100.00000000000001,0.3529411764705882
74,hg62,0.717391304347826,1.0,0.5454545454545454,gemma_7b-it,13.636363636363637,100.00000000000001,0.09999999999999998
75,hg63,0.40816326530612246,0.3333333333333333,0.25,gemma_7b-it,0.0,0.0,-0.6666666666666667
76,hg64,0.6,0.75,0.5,gemma_7b-it,47.61904761904762,47.61904761904762,-0.011904761904761862
77,hg65,0.7659574468085106,0.8181818181818182,0.36363636363636365,gemma_7b-it,9.523809523809524,9.523809523809524,-0.07070707070707061
78,hg66,0.6176470588235294,0.5,0.625,gemma_7b-it,52.17391304347826,30.43478260869565,-0.1470588235294118
79,hg67,0.6136363636363636,0.5454545454545454,0.36363636363636365,gemma_7b-it,36.36363636363637,22.72727272727273,-0.10454545454545461
80,hg68,0.5952380952380952,0.5,0.6,gemma_7b-it,56.0,40.0,-0.050000000000000044
81,hg69,0.7380952380952381,0.9,0.4,gemma_7b-it,12.5,20.833333333333336,-0.09999999999999998
82,hg70,0.5348837209302325,0.8,0.4,gemma_7b-it,18.181818181818183,63.63636363636364,0.13333333333333341
83,hg71,0.9545454545454546,1.0,1.0,gemma_7b-it,95.23809523809524,100.0,0.050000000000000044
84,hg72,0.6888888888888889,0.7272727272727273,0.45454545454545453,gemma_7b-it,65.21739130434783,26.08695652173913,-0.022727272727272707
85,hg73,0.6666666666666666,0.8181818181818182,0.5454545454545454,gemma_7b-it,57.14285714285714,76.19047619047619,0.13397129186602874
86,hg74,0.5087719298245614,0.6428571428571429,0.42857142857142855,gemma_7b-it,21.73913043478261,43.47826086956522,-0.023809523809523725
87,hg75,0.6046511627906976,0.6,0.5,gemma_7b-it,48.0,36.0,-0.08421052631578951
88,hg76,0.5652173913043478,0.8181818181818182,0.45454545454545453,gemma_7b-it,50.00000000000001,86.36363636363637,0.23923444976076558
89,hg77,0.8297872340425532,0.9090909090909091,0.7272727272727273,gemma_7b-it,22.72727272727273,22.72727272727273,-0.09090909090909094
90,hg78,0.8448275862068966,0.8571428571428571,0.7857142857142857,gemma_7b-it,34.78260869565217,17.391304347826086,-0.1428571428571429
91,hg79,0.7872340425531915,1.0,0.45454545454545453,gemma_7b-it,14.285714285714285,100.0,0.0
92,hg80,0.851063829787234,0.8181818181818182,0.6363636363636364,gemma_7b-it,42.857142857142854,19.047619047619047,-0.18181818181818177
93,hg81,0.8461538461538461,1.0,0.7777777777777778,gemma_7b-it,76.19047619047619,100.0,0.05882352941176472
94,hg82,0.6486486486486487,0.7777777777777778,0.5555555555555556,gemma_7b-it,16.666666666666668,20.833333333333336,-0.2222222222222222
95,hg83,0.6304347826086957,0.5454545454545454,0.36363636363636365,gemma_7b-it,4.545454545454546,0.0,-0.4545454545454546
96,hg84,0.8205128205128205,1.0,0.7777777777777778,gemma_7b-it,28.57142857142857,100.0,0.0
97,hg85,0.8604651162790697,1.0,0.7,gemma_7b-it,52.17391304347826,100.0,0.0
98,hg86,0.8048780487804879,0.7,0.9,gemma_7b-it,34.78260869565217,13.043478260869565,-0.30000000000000004
99,hg87,0.5531914893617021,0.7272727272727273,0.5454545454545454,gemma_7b-it,0.0,15.789473684210527,-0.2727272727272727
100,hg88,0.6607142857142857,0.6428571428571429,0.7142857142857143,gemma_7b-it,52.38095238095238,52.38095238095238,0.03416149068322982
101,hg89,0.7441860465116279,1.0,0.3,gemma_7b-it,50.00000000000001,100.00000000000001,0.23809523809523814
102,hg90,0.5365853658536586,0.5,0.4,gemma_7b-it,19.047619047619047,23.80952380952381,-0.13157894736842102
103,hg91,0.8,0.8333333333333334,0.5833333333333334,gemma_7b-it,31.81818181818182,54.54545454545455,0.007246376811594235
104,hg92,0.5869565217391305,0.9090909090909091,0.09090909090909091,gemma_7b-it,4.166666666666667,45.833333333333336,-0.040909090909090895
105,hg93,0.75,0.8333333333333334,0.4166666666666667,gemma_7b-it,22.72727272727273,18.181818181818183,-0.06666666666666665
106,hg94,0.6744186046511628,0.7,0.3,gemma_7b-it,13.636363636363637,4.545454545454546,-0.30000000000000004
107,hg95,0.8571428571428571,1.0,0.6,gemma_7b-it,4.3478260869565215,100.0,0.0
108,hg96,0.8604651162790697,1.0,0.5,gemma_7b-it,10.0,100.0,0.0
109,hg97,0.6744186046511628,0.8,0.4,gemma_7b-it,31.81818181818182,63.63636363636364,0.0
110,hg98,0.6829268292682927,0.8,0.5,gemma_7b-it,34.78260869565217,47.826086956521735,-0.033333333333333326
111,hg99,0.7209302325581395,0.6,0.7,gemma_7b-it,23.80952380952381,4.761904761904762,-0.4
0,hg01,0.9166666666666666,1.0,0.6666666666666666,gemma_7b,4.545454545454546,100.00000000000001,0.0
1,hg02,0.9787234042553191,1.0,0.9090909090909091,gemma_7b,90.0,100.0,0.0
2,hg03,0.8431372549019608,0.9166666666666666,0.75,gemma_7b,4.0,12.0,-0.08333333333333337
3,hg04,0.8913043478260869,1.0,0.9090909090909091,gemma_7b,9.090909090909092,100.00000000000001,0.0
4,hg05,0.7962962962962963,1.0,0.5384615384615384,gemma_7b,4.166666666666667,100.0,0.0
5,hg06,0.6976744186046512,0.9,0.5,gemma_7b,17.391304347826086,43.47826086956522,-0.09999999999999998
6,hg07,0.9607843137254902,1.0,0.9166666666666666,gemma_7b,59.09090909090909,100.00000000000001,0.0
7,hg08,0.8372093023255814,1.0,0.6,gemma_7b,32.0,100.0,0.0
8,hg09,0.8958333333333334,1.0,0.75,gemma_7b,26.08695652173913,100.0,0.0
9,hg100,0.7948717948717948,0.5555555555555556,0.7777777777777778,gemma_7b,66.66666666666667,14.285714285714285,-0.33333333333333326
10,hg101,0.65,0.6,0.6,gemma_7b,59.09090909090909,36.36363636363637,-0.03888888888888886
11,hg102,0.49056603773584906,0.46153846153846156,0.6153846153846154,gemma_7b,25.0,29.166666666666668,-0.08846153846153848
12,hg103,0.6923076923076923,0.6666666666666666,0.6666666666666666,gemma_7b,77.27272727272728,77.27272727272728,0.14035087719298245
13,hg104,0.47619047619047616,0.4,0.6,gemma_7b,8.333333333333334,4.166666666666667,-0.475
14,hg105,0.673469387755102,0.3333333333333333,0.6666666666666666,gemma_7b,50.00000000000001,4.545454545454546,-0.5614035087719298
15,hg106,0.7358490566037735,0.7692307692307693,0.8461538461538461,gemma_7b,48.0,60.0,0.019230769230769273
16,hg107,0.6136363636363636,0.6363636363636364,0.2727272727272727,gemma_7b,34.78260869565217,34.78260869565217,-0.11363636363636365
17,hg108,0.5681818181818182,0.6363636363636364,0.6363636363636364,gemma_7b,44.0,48.0,-0.010695187165775444
18,hg109,0.775,0.9,0.5,gemma_7b,12.0,68.0,0.050000000000000044
19,hg10,0.8333333333333334,0.9,0.8,gemma_7b,0.0,0.0,-0.09999999999999998
20,hg110,0.9333333333333333,1.0,0.9090909090909091,gemma_7b,100.0,100.0,0.368421052631579
21,hg111,0.5964912280701754,0.6428571428571429,0.42857142857142855,gemma_7b,60.8695652173913,52.17391304347826,0.03416149068322982
22,hg112,0.425,0.6,0.1,gemma_7b,0.0,16.0,-0.2947368421052632
23,hg11,0.9,0.9,0.8,gemma_7b,36.36363636363637,9.090909090909092,-0.09999999999999998
24,hg12,0.7450980392156863,1.0,0.5,gemma_7b,26.08695652173913,100.0,0.0
25,hg13,0.8461538461538461,0.8888888888888888,0.6666666666666666,gemma_7b,17.391304347826086,8.695652173913043,-0.11111111111111116
26,hg14,0.8163265306122449,0.8333333333333334,0.75,gemma_7b,38.095238095238095,28.57142857142857,-0.16666666666666663
27,hg15,0.6590909090909091,0.8181818181818182,0.6363636363636364,gemma_7b,36.8421052631579,36.8421052631579,-0.13181818181818172
28,hg16,0.6578947368421053,0.7777777777777778,0.2222222222222222,gemma_7b,40.909090909090914,36.36363636363637,-0.1633986928104575
29,hg17,0.8125,0.9166666666666666,0.5,gemma_7b,76.19047619047619,61.904761904761905,0.1071428571428571
30,hg18,0.9333333333333333,1.0,0.9090909090909091,gemma_7b,56.0,100.0,0.0
31,hg19,0.8461538461538461,1.0,0.7777777777777778,gemma_7b,22.72727272727273,100.00000000000001,0.0
32,hg20,0.8108108108108109,1.0,0.5555555555555556,gemma_7b,4.3478260869565215,100.0,0.0
33,hg21,0.9183673469387755,0.9166666666666666,0.9166666666666666,gemma_7b,56.0,28.0,-0.08333333333333337
34,hg22,0.9230769230769231,1.0,0.7777777777777778,gemma_7b,54.54545454545455,100.00000000000001,0.0
35,hg23,0.9565217391304348,1.0,0.9090909090909091,gemma_7b,68.18181818181819,100.00000000000001,0.0
36,hg24,0.8333333333333334,0.9,0.8,gemma_7b,18.181818181818183,9.090909090909092,-0.09999999999999998
37,hg25,0.8085106382978723,0.8181818181818182,0.6363636363636364,gemma_7b,36.36363636363637,18.181818181818183,-0.18181818181818177
38,hg26,0.8936170212765957,0.9090909090909091,1.0,gemma_7b,61.904761904761905,61.904761904761905,0.10909090909090902
39,hg27,0.6136363636363636,0.6363636363636364,0.7272727272727273,gemma_7b,17.391304347826086,8.695652173913043,-0.3136363636363636
40,hg28,0.6470588235294118,0.75,0.5833333333333334,gemma_7b,26.08695652173913,47.826086956521735,-0.19999999999999996
41,hg29,0.8095238095238095,0.9,0.7,gemma_7b,30.43478260869565,30.43478260869565,-0.09999999999999998
42,hg30,0.8666666666666667,1.0,0.9090909090909091,gemma_7b,66.66666666666667,100.0,0.052631578947368474
43,hg31,0.62,0.75,0.6666666666666666,gemma_7b,8.0,8.0,-0.20238095238095233
44,hg32,0.775,0.5,0.8,gemma_7b,54.16666666666667,8.333333333333334,-0.4722222222222222
45,hg33,0.7446808510638298,0.9090909090909091,0.36363636363636365,gemma_7b,4.761904761904762,28.57142857142857,-0.03535353535353536
46,hg34,0.8809523809523809,0.8,0.8,gemma_7b,100.0,52.0,0.022222222222222254
47,hg35,0.7777777777777778,0.6666666666666666,0.7777777777777778,gemma_7b,21.73913043478261,8.695652173913043,-0.2777777777777778
48,hg36,0.6666666666666666,0.7,0.5,gemma_7b,47.61904761904762,71.42857142857143,0.06842105263157894
49,hg37,0.6097560975609756,0.5,0.3,gemma_7b,10.0,5.0,-0.36111111111111116
50,hg38,0.75,0.6923076923076923,0.7692307692307693,gemma_7b,84.0,76.0,0.14685314685314688
51,hg39,0.825,0.9,0.7,gemma_7b,45.0,55.0,0.0
52,hg40,0.6086956521739131,0.6363636363636364,0.36363636363636365,gemma_7b,17.391304347826086,21.73913043478261,-0.11363636363636365
53,hg41,0.8043478260869565,0.7272727272727273,0.7272727272727273,gemma_7b,83.33333333333334,25.0,-0.1411483253588517
54,hg42,0.8653846153846154,1.0,0.8461538461538461,gemma_7b,77.27272727272728,100.00000000000001,0.1428571428571429
55,hg43,0.8888888888888888,0.8181818181818182,0.8181818181818182,gemma_7b,81.81818181818183,31.81818181818182,-0.015151515151515138
56,hg44,0.7272727272727273,0.9090909090909091,0.45454545454545453,gemma_7b,68.0,92.0,0.25909090909090904
57,hg45,0.64,0.75,0.6666666666666666,gemma_7b,39.130434782608695,69.56521739130434,0.09782608695652173
58,hg46,0.8235294117647058,0.9166666666666666,0.6666666666666666,gemma_7b,30.76923076923077,92.3076923076923,0.0984848484848484
59,hg47,0.8367346938775511,0.6666666666666666,0.9166666666666666,gemma_7b,100.0,34.78260869565217,-0.09523809523809523
60,hg48,0.7948717948717948,0.7777777777777778,0.6666666666666666,gemma_7b,62.50000000000001,37.5,-0.07516339869281041
61,hg49,0.6956521739130435,0.7272727272727273,0.7272727272727273,gemma_7b,68.18181818181819,59.09090909090909,0.12200956937799046
62,hg50,0.8297872340425532,0.9090909090909091,0.6363636363636364,gemma_7b,45.833333333333336,45.833333333333336,-0.06459330143540665
63,hg51,0.875,0.75,0.8333333333333334,gemma_7b,52.17391304347826,13.043478260869565,-0.15000000000000002
64,hg52,0.9818181818181818,1.0,0.9230769230769231,gemma_7b,86.36363636363637,100.00000000000001,0.050000000000000044
65,hg53,0.9142857142857143,0.875,0.875,gemma_7b,86.95652173913044,8.695652173913043,-0.125
66,hg54,0.92,0.9166666666666666,0.8333333333333334,gemma_7b,45.833333333333336,12.5,-0.08333333333333337
67,hg55,0.8297872340425532,0.9090909090909091,0.9090909090909091,gemma_7b,41.66666666666667,50.0,-0.015909090909090984
68,hg56,0.6590909090909091,0.6363636363636364,0.45454545454545453,gemma_7b,24.0,32.0,-0.08585858585858586
69,hg57,0.6,0.5454545454545454,0.6363636363636364,gemma_7b,20.833333333333336,25.0,-0.13875598086124408
70,hg58,0.6363636363636364,0.6363636363636364,0.6363636363636364,gemma_7b,52.17391304347826,34.78260869565217,-0.1004784688995215
71,hg59,0.5116279069767442,0.5,0.4,gemma_7b,13.636363636363637,4.545454545454546,-0.5
72,hg60,0.6428571428571429,0.9,0.4,gemma_7b,41.66666666666667,45.833333333333336,-0.07368421052631569
73,hg61,0.7619047619047619,0.9,0.8,gemma_7b,59.09090909090909,63.63636363636364,0.2529411764705882
74,hg62,0.782608695652174,0.8181818181818182,0.8181818181818182,gemma_7b,27.272727272727273,18.181818181818183,-0.08181818181818179
75,hg63,0.5714285714285714,0.6666666666666666,0.5833333333333334,gemma_7b,32.0,28.0,-0.33333333333333337
76,hg64,0.68,0.75,0.5,gemma_7b,52.38095238095238,47.61904761904762,-0.011904761904761862
77,hg65,0.8297872340425532,0.8181818181818182,0.7272727272727273,gemma_7b,28.57142857142857,9.523809523809524,-0.07070707070707061
78,hg66,0.7058823529411765,0.5,0.625,gemma_7b,60.8695652173913,30.43478260869565,-0.1470588235294118
79,hg67,0.7272727272727273,0.5454545454545454,0.6363636363636364,gemma_7b,86.36363636363637,22.72727272727273,-0.10454545454545461
80,hg68,0.5476190476190477,0.6,0.2,gemma_7b,36.0,68.0,0.04999999999999993
81,hg69,0.8095238095238095,0.9,0.6,gemma_7b,12.5,20.833333333333336,-0.09999999999999998
82,hg70,0.6511627906976745,0.8,0.5,gemma_7b,68.18181818181819,63.63636363636364,0.13333333333333341
83,hg71,0.9545454545454546,1.0,1.0,gemma_7b,95.23809523809524,100.0,0.050000000000000044
84,hg72,0.6888888888888889,0.5454545454545454,0.5454545454545454,gemma_7b,65.21739130434783,8.695652173913043,-0.20454545454545459
85,hg73,0.7333333333333333,0.6363636363636364,0.9090909090909091,gemma_7b,80.95238095238095,42.857142857142854,-0.04784688995215314
86,hg74,0.5614035087719298,0.5714285714285714,0.5,gemma_7b,47.826086956521735,26.08695652173913,-0.09523809523809523
87,hg75,0.6046511627906976,0.7,0.5,gemma_7b,48.0,56.0,0.015789473684210464
88,hg76,0.717391304347826,1.0,0.2727272727272727,gemma_7b,86.36363636363637,100.00000000000001,0.42105263157894735
89,hg77,0.8297872340425532,0.8181818181818182,0.7272727272727273,gemma_7b,22.72727272727273,9.090909090909092,-0.18181818181818177
90,hg78,0.8275862068965517,0.8571428571428571,0.6428571428571429,gemma_7b,30.43478260869565,17.391304347826086,-0.1428571428571429
91,hg79,0.7021276595744681,0.9090909090909091,0.2727272727272727,gemma_7b,4.761904761904762,14.285714285714285,-0.09090909090909094
92,hg80,0.8297872340425532,0.8181818181818182,0.6363636363636364,gemma_7b,42.857142857142854,19.047619047619047,-0.18181818181818177
93,hg81,0.8205128205128205,1.0,0.6666666666666666,gemma_7b,61.904761904761905,100.0,0.05882352941176472
94,hg82,0.6486486486486487,0.8888888888888888,0.3333333333333333,gemma_7b,16.666666666666668,25.0,-0.11111111111111116
95,hg83,0.782608695652174,0.5454545454545454,0.8181818181818182,gemma_7b,22.72727272727273,0.0,-0.4545454545454546
96,hg84,0.7692307692307693,1.0,0.7777777777777778,gemma_7b,23.80952380952381,100.0,0.0
97,hg85,0.9302325581395349,1.0,0.7,gemma_7b,91.30434782608695,100.0,0.0
98,hg86,0.8048780487804879,0.8,0.8,gemma_7b,34.78260869565217,17.391304347826086,-0.19999999999999996
99,hg87,0.6170212765957447,0.8181818181818182,0.6363636363636364,gemma_7b,10.526315789473685,21.05263157894737,-0.18181818181818177
100,hg88,0.6964285714285714,0.6428571428571429,0.8571428571428571,gemma_7b,76.19047619047619,52.38095238095238,0.03416149068322982
101,hg89,0.8604651162790697,0.9,0.6,gemma_7b,81.81818181818183,72.72727272727273,0.13809523809523816
102,hg90,0.6585365853658537,0.6,0.6,gemma_7b,61.904761904761905,38.095238095238095,-0.03157894736842104
103,hg91,0.88,0.8333333333333334,0.75,gemma_7b,81.81818181818183,54.54545454545455,0.007246376811594235
104,hg92,0.6521739130434783,0.9090909090909091,0.18181818181818182,gemma_7b,4.166666666666667,45.833333333333336,-0.040909090909090895
105,hg93,0.8333333333333334,0.9166666666666666,0.5,gemma_7b,54.54545454545455,54.54545454545455,0.016666666666666607
106,hg94,0.813953488372093,0.7,0.7,gemma_7b,50.00000000000001,4.545454545454546,-0.30000000000000004
107,hg95,0.9523809523809523,1.0,1.0,gemma_7b,69.56521739130434,100.0,0.0
108,hg96,0.9534883720930233,1.0,0.9,gemma_7b,70.0,100.0,0.0
109,hg97,0.7441860465116279,0.7,0.8,gemma_7b,68.18181818181819,27.272727272727273,-0.10000000000000009
110,hg98,0.7073170731707317,0.9,0.5,gemma_7b,39.130434782608695,69.56521739130434,0.06666666666666665
111,hg99,0.627906976744186,0.6,0.4,gemma_7b,19.047619047619047,4.761904761904762,-0.4
0,hg01,0.9166666666666666,1.0,0.6666666666666666,gpt2,4.545454545454546,100.00000000000001,0.0
1,hg02,0.851063829787234,1.0,0.7272727272727273,gpt2,25.0,100.0,0.0
2,hg03,0.5882352941176471,0.6666666666666666,0.5833333333333334,gpt2,4.0,4.0,-0.33333333333333337
3,hg04,0.6956521739130435,0.8181818181818182,0.6363636363636364,gpt2,4.545454545454546,4.545454545454546,-0.18181818181818177
4,hg05,0.6481481481481481,0.7692307692307693,0.5384615384615384,gpt2,4.166666666666667,4.166666666666667,-0.23076923076923073
5,hg06,0.7209302325581395,0.7,0.8,gpt2,17.391304347826086,13.043478260869565,-0.30000000000000004
6,hg07,0.7058823529411765,0.8333333333333334,0.5,gpt2,13.636363636363637,9.090909090909092,-0.16666666666666663
7,hg08,0.6046511627906976,0.7,0.2,gpt2,12.0,16.0,-0.30000000000000004
8,hg09,0.6875,0.8333333333333334,0.6666666666666666,gpt2,4.3478260869565215,4.3478260869565215,-0.16666666666666663
9,hg100,0.6153846153846154,0.5555555555555556,0.4444444444444444,gpt2,28.57142857142857,14.285714285714285,-0.33333333333333326
10,hg101,0.55,0.8,0.5,gpt2,4.545454545454546,72.72727272727273,0.1611111111111112
11,hg102,0.49056603773584906,0.38461538461538464,0.46153846153846156,gpt2,25.0,16.666666666666668,-0.1653846153846154
12,hg103,0.5384615384615384,0.7777777777777778,0.3333333333333333,gpt2,50.00000000000001,77.27272727272728,0.2514619883040936
13,hg104,0.6190476190476191,0.8,0.8,gpt2,37.5,45.833333333333336,-0.07499999999999996
14,hg105,0.5306122448979592,0.5,0.3333333333333333,gpt2,18.181818181818183,4.545454545454546,-0.39473684210526316
15,hg106,0.6226415094339622,0.6923076923076923,0.5384615384615384,gpt2,8.0,28.0,-0.05769230769230771
16,hg107,0.6818181818181818,0.7272727272727273,0.5454545454545454,gpt2,52.17391304347826,47.826086956521735,-0.022727272727272707
17,hg108,0.4772727272727273,0.45454545454545453,0.45454545454545453,gpt2,12.0,12.0,-0.19251336898395727
18,hg109,0.6,0.8,0.4,gpt2,4.0,36.0,-0.04999999999999993
19,hg10,0.6190476190476191,0.8,0.8,gpt2,0.0,0.0,-0.19999999999999996
20,hg110,0.8,1.0,0.5454545454545454,gpt2,64.0,100.0,0.368421052631579
21,hg111,0.631578947368421,0.7142857142857143,0.42857142857142855,gpt2,69.56521739130434,69.56521739130434,0.10559006211180122
22,hg112,0.5,0.7,0.3,gpt2,0.0,32.0,-0.1947368421052632
