,concept,subject,first_quarter,last_quarter,overall
442,hg109,auz,0.6842105263157895,0.7647058823529411,0.8
443,hg109,avb,0.6842105263157895,0.85,0.8589743589743589
444,hg109,awn,0.42105263157894735,0.7,0.5384615384615384
445,hg109,axv,0.6842105263157895,0.85,0.8076923076923077
446,hg109,azp,0.6842105263157895,1.0,0.8846153846153846
447,hg109,bav,0.7894736842105263,1.0,0.9487179487179487
448,hg109,bhm,0.7894736842105263,1.0,0.9102564102564102
449,hg109,bmz,0.7894736842105263,0.7,0.8076923076923077
450,hg109,bnl,0.5789473684210527,0.8,0.7051282051282052
451,hg109,bty,0.8421052631578947,1.0,0.9358974358974359
452,hg109,bxw,0.6842105263157895,0.85,0.8333333333333334
453,hg109,byb,0.7894736842105263,0.8,0.8846153846153846
454,hg109,cah,0.631578947368421,0.85,0.8333333333333334
455,hg109,cay,0.7368421052631579,0.8,0.7692307692307693
456,hg109,ccs,0.7894736842105263,0.85,0.8589743589743589
457,hg109,cfx,0.7368421052631579,0.85,0.8846153846153846
458,hg109,cig,0.5789473684210527,1.0,0.8974358974358975
459,hg109,ckj,0.7894736842105263,1.0,0.9102564102564102
460,hg109,ckx,0.7368421052631579,0.8,0.782051282051282
461,hg109,cny,0.631578947368421,0.85,0.8333333333333334
462,hg11,abi,0.8947368421052632,1.0,0.974025974025974
463,hg11,abm,0.6842105263157895,1.0,0.922077922077922
464,hg11,ahb,0.8421052631578947,1.0,0.961038961038961
465,hg11,alj,0.631578947368421,0.95,0.8051948051948052
466,hg11,aof,0.6842105263157895,1.0,0.922077922077922
467,hg11,aom,0.8947368421052632,1.0,0.974025974025974
468,hg11,asv,0.7368421052631579,1.0,0.922077922077922
469,hg11,ayh,0.5789473684210527,1.0,0.8961038961038961
470,hg11,azp,0.8421052631578947,1.0,0.961038961038961
471,hg11,bav,0.631578947368421,1.0,0.8831168831168831
472,hg11,bji,0.8421052631578947,1.0,0.961038961038961
473,hg11,bmj,0.5789473684210527,0.8,0.7792207792207793
474,hg11,brb,0.631578947368421,1.0,0.8571428571428571
475,hg11,bwn,0.8947368421052632,1.0,0.961038961038961
476,hg11,bxb,0.631578947368421,0.9,0.8181818181818182
477,hg11,bxu,0.7894736842105263,1.0,0.922077922077922
478,hg11,bxy,0.5789473684210527,1.0,0.8961038961038961
479,hg11,bzb,0.7368421052631579,1.0,0.935064935064935
480,hg11,cai,0.6842105263157895,1.0,0.9090909090909091
481,hg11,chc,0.8421052631578947,1.0,0.961038961038961
482,hg11,clu,0.7894736842105263,1.0,0.948051948051948
483,hg11,cmt,0.6842105263157895,1.0,0.8571428571428571
484,hg110,afl,0.3888888888888889,0.6842105263157895,0.5833333333333334
485,hg110,ahf,0.5,0.5789473684210527,0.6527777777777778
486,hg110,ajq,0.3888888888888889,0.5263157894736842,0.4027777777777778
487,hg110,ank,0.8888888888888888,0.5789473684210527,0.7777777777777778
488,hg110,atb,0.9444444444444444,0.631578947368421,0.8333333333333334
489,hg110,aue,0.5,0.6842105263157895,0.7638888888888888
490,hg110,auz,0.7777777777777778,0.47368421052631576,0.75
491,hg110,axy,0.6111111111111112,0.631578947368421,0.6805555555555556
492,hg110,ayn,0.6111111111111112,0.4,0.6206896551724138
493,hg110,azp,0.7777777777777778,0.5789473684210527,0.7916666666666666
494,hg110,bav,0.7777777777777778,0.631578947368421,0.7916666666666666
495,hg110,bfe,0.6666666666666666,0.42105263157894735,0.7222222222222222
496,hg110,bgn,0.6111111111111112,0.7894736842105263,0.7638888888888888
497,hg110,bhm,0.9444444444444444,0.631578947368421,0.8611111111111112
498,hg110,bix,0.7222222222222222,0.5263157894736842,0.7222222222222222
499,hg110,bqc,0.9444444444444444,0.631578947368421,0.8194444444444444
500,hg110,bty,0.9444444444444444,0.6842105263157895,0.875
501,hg110,bup,0.9444444444444444,0.7368421052631579,0.8611111111111112
502,hg110,cac,0.5555555555555556,0.5789473684210527,0.6666666666666666
503,hg110,cai,0.9444444444444444,0.6842105263157895,0.8611111111111112
504,hg110,cir,0.5555555555555556,0.42105263157894735,0.6527777777777778
505,hg110,cjn,0.9444444444444444,0.8421052631578947,0.8611111111111112
506,hg110,ckj,0.8888888888888888,0.6842105263157895,0.8333333333333334
507,hg110,ckx,0.6111111111111112,0.3684210526315789,0.6527777777777778
508,hg110,clc,0.9444444444444444,0.6842105263157895,0.8472222222222222
509,hg111,aaj,0.9090909090909091,1.0,0.9438202247191011
510,hg111,aax,0.4090909090909091,0.34782608695652173,0.48314606741573035
511,hg111,acx,0.6818181818181818,1.0,0.8651685393258427
512,hg111,agu,0.6818181818181818,0.5217391304347826,0.5842696629213483
513,hg111,ahb,0.7272727272727273,0.7391304347826086,0.6179775280898876
514,hg111,aib,0.5909090909090909,0.5652173913043478,0.4943820224719101
515,hg111,ajt,0.6363636363636364,0.6521739130434783,0.5842696629213483
516,hg111,alj,0.5909090909090909,1.0,0.8764044943820225
517,hg111,alp,0.5909090909090909,0.4782608695652174,0.4943820224719101
518,hg111,aok,0.6818181818181818,0.6956521739130435,0.5393258426966292
519,hg111,avv,0.5,0.5652173913043478,0.48314606741573035
520,hg111,azp,0.7727272727272727,0.6086956521739131,0.6404494382022472
521,hg111,bct,0.5454545454545454,0.6086956521739131,0.5280898876404494
522,hg111,bfp,0.6818181818181818,0.6956521739130435,0.6067415730337079
523,hg111,bgm,0.5909090909090909,0.4782608695652174,0.5056179775280899
524,hg111,bqs,0.7272727272727273,0.9130434782608695,0.6629213483146067
525,hg111,btn,0.5,0.4782608695652174,0.5168539325842697
526,hg111,bvh,0.6818181818181818,0.8695652173913043,0.6966292134831461
527,hg111,cgi,0.6363636363636364,0.4782608695652174,0.5168539325842697
528,hg111,chv,0.5454545454545454,0.4782608695652174,0.5168539325842697
529,hg111,cjs,0.5909090909090909,0.6521739130434783,0.5056179775280899
530,hg111,ckr,0.5454545454545454,0.782608695652174,0.651685393258427
531,hg111,cme,0.7272727272727273,0.4782608695652174,0.5056179775280899
532,hg112,abm,0.4444444444444444,0.8947368421052632,0.6666666666666666
533,hg112,acq,0.7777777777777778,0.8947368421052632,0.9027777777777778
534,hg112,afg,0.4444444444444444,0.5789473684210527,0.5138888888888888
535,hg112,aib,0.7222222222222222,0.7894736842105263,0.7222222222222222
536,hg112,aio,0.6111111111111112,0.5263157894736842,0.7222222222222222
537,hg112,aki,0.5555555555555556,0.6842105263157895,0.7361111111111112
538,hg112,amz,0.7222222222222222,0.9473684210526315,0.9166666666666666
539,hg112,aoi,0.5,0.6842105263157895,0.5416666666666666
540,hg112,aqq,0.4444444444444444,0.7894736842105263,0.5555555555555556
541,hg112,atb,0.6111111111111112,0.8947368421052632,0.8333333333333334
542,hg112,avo,0.3333333333333333,0.5263157894736842,0.5555555555555556
543,hg112,bav,0.7777777777777778,0.8947368421052632,0.8888888888888888
544,hg112,bfe,0.6666666666666666,0.9473684210526315,0.8055555555555556
545,hg112,bhb,0.5555555555555556,0.5263157894736842,0.625
546,hg112,bhm,0.6111111111111112,0.9473684210526315,0.8611111111111112
547,hg112,bqc,0.6666666666666666,0.8947368421052632,0.8333333333333334
548,hg112,bty,0.6111111111111112,0.9473684210526315,0.8888888888888888
549,hg112,bup,0.7777777777777778,0.8947368421052632,0.9166666666666666
550,hg112,bwl,0.7222222222222222,0.8947368421052632,0.9027777777777778
551,hg112,bxn,0.5555555555555556,0.631578947368421,0.6805555555555556
552,hg112,byb,0.5555555555555556,0.8947368421052632,0.8611111111111112
553,hg112,bzf,0.5,0.8947368421052632,0.8194444444444444
554,hg112,cch,0.6666666666666666,0.9473684210526315,0.7777777777777778
555,hg112,cfw,0.3333333333333333,0.631578947368421,0.6666666666666666
556,hg112,clc,0.7777777777777778,0.9473684210526315,0.9305555555555556
557,hg12,aaf,0.7142857142857143,1.0,0.8823529411764706
558,hg12,aaj,0.5238095238095238,1.0,0.8235294117647058
559,hg12,abm,0.7619047619047619,1.0,0.9176470588235294
560,hg12,ahb,0.7619047619047619,1.0,0.9411764705882353
561,hg12,alj,0.6666666666666666,0.9545454545454546,0.9058823529411765
562,hg12,anr,0.6190476190476191,1.0,0.8823529411764706
563,hg12,aqg,0.8095238095238095,0.9545454545454546,0.7647058823529411
564,hg12,awz,0.5238095238095238,0.45454545454545453,0.5529411764705883
565,hg12,axc,0.5714285714285714,0.7727272727272727,0.611764705882353
566,hg12,axq,0.47619047619047616,0.6818181818181818,0.6235294117647059
567,hg12,azd,0.6666666666666666,0.9090909090909091,0.8941176470588236
568,hg12,bhm,0.7142857142857143,0.9545454545454546,0.8352941176470589
569,hg12,bhp,0.6666666666666666,1.0,0.8941176470588236
570,hg12,bmb,0.5714285714285714,1.0,0.8705882352941177
571,hg12,bna,0.8095238095238095,1.0,0.9529411764705882
572,hg12,brr,0.5238095238095238,1.0,0.8470588235294118
573,hg12,btm,0.7619047619047619,0.7272727272727273,0.788235294117647
574,hg12,bvr,0.5714285714285714,1.0,0.8941176470588236
575,hg12,bxy,0.6666666666666666,1.0,0.9176470588235294
576,hg12,caf,0.7619047619047619,1.0,0.9411764705882353
577,hg12,ced,0.6666666666666666,0.7727272727272727,0.7294117647058823
578,hg12,cer,0.7619047619047619,0.8636363636363636,0.6705882352941176
579,hg12,cki,0.38095238095238093,0.8636363636363636,0.7176470588235294
580,hg13,acq,0.7777777777777778,1.0,0.9315068493150684
581,hg13,agn,0.5555555555555556,1.0,0.863013698630137
582,hg13,agv,0.4444444444444444,0.8421052631578947,0.6438356164383562
583,hg13,aoc,0.6666666666666666,0.9473684210526315,0.8904109589041096
584,hg13,aof,0.9444444444444444,1.0,0.9726027397260274
585,hg13,aqg,0.3333333333333333,0.9473684210526315,0.7671232876712328
586,hg13,arn,0.6111111111111112,1.0,0.8767123287671232
587,hg13,atb,0.7777777777777778,1.0,0.9315068493150684
588,hg13,aui,0.6666666666666666,1.0,0.9041095890410958
589,hg13,avt,0.8888888888888888,0.9473684210526315,0.8767123287671232
590,hg13,azb,0.9444444444444444,1.0,0.9726027397260274
591,hg13,azp,0.6666666666666666,1.0,0.9041095890410958
592,hg13,bbr,0.6111111111111112,0.8947368421052632,0.8082191780821918
593,hg13,bdf,0.8888888888888888,1.0,0.9452054794520548
594,hg13,bfs,1.0,0.9473684210526315,0.9726027397260274
595,hg13,bgk,0.9444444444444444,1.0,0.9452054794520548
596,hg13,blw,0.6666666666666666,1.0,0.8767123287671232
597,hg13,brk,0.6111111111111112,1.0,0.8767123287671232
598,hg13,bvr,0.7777777777777778,1.0,0.9178082191780822
599,hg13,cch,0.8888888888888888,1.0,0.9315068493150684
600,hg13,ccp,0.9444444444444444,1.0,0.9726027397260274
601,hg13,chc,0.9444444444444444,1.0,0.9726027397260274
602,hg13,ckl,0.3888888888888889,0.6842105263157895,0.5753424657534246
603,hg14,ada,0.7647058823529411,1.0,0.8857142857142857
604,hg14,ahn,0.8235294117647058,1.0,0.9428571428571428
605,hg14,aia,0.7058823529411765,0.7222222222222222,0.7428571428571429
606,hg14,ako,0.8235294117647058,1.0,0.8714285714285714
607,hg14,amv,0.5882352941176471,0.7222222222222222,0.5714285714285714
608,hg14,ant,0.6470588235294118,0.3888888888888889,0.5714285714285714
609,hg14,arn,0.6470588235294118,1.0,0.9
610,hg14,atb,0.6470588235294118,1.0,0.9
611,hg14,axk,0.7058823529411765,1.0,0.9
612,hg14,axs,0.7647058823529411,0.9444444444444444,0.8714285714285714
613,hg14,bht,0.5882352941176471,0.6111111111111112,0.6142857142857143
614,hg14,bsq,0.5882352941176471,0.9444444444444444,0.7857142857142857
615,hg14,buc,0.5882352941176471,0.7777777777777778,0.5857142857142857
616,hg14,bue,0.7058823529411765,0.6666666666666666,0.7571428571428571
617,hg14,bup,0.7647058823529411,1.0,0.9285714285714286
618,hg14,bww,0.7058823529411765,0.9444444444444444,0.8857142857142857
619,hg14,bze,0.7647058823529411,1.0,0.9
620,hg14,bzt,0.8823529411764706,1.0,0.9142857142857143
621,hg14,cgx,0.6470588235294118,1.0,0.7571428571428571
622,hg14,clc,0.7647058823529411,1.0,0.8428571428571429
623,hg14,cmt,0.8823529411764706,0.8888888888888888,0.8428571428571429
624,hg15,abq,0.3157894736842105,0.9,0.7662337662337663
625,hg15,ade,0.42105263157894735,1.0,0.8311688311688312
626,hg15,agn,0.5789473684210527,0.95,0.7662337662337663
627,hg15,ahb,0.6842105263157895,1.0,0.922077922077922
628,hg15,aoc,0.5789473684210527,1.0,0.8831168831168831
629,hg15,apd,0.42105263157894735,1.0,0.8311688311688312
630,hg15,apn,0.3684210526315789,1.0,0.8051948051948052
631,hg15,aqg,0.631578947368421,0.4,0.5974025974025974
632,hg15,axk,0.5263157894736842,1.0,0.6753246753246753
633,hg15,azp,0.47368421052631576,0.6,0.5324675324675324
634,hg15,bhm,0.5789473684210527,0.5,0.5194805194805194
635,hg15,bna,0.3684210526315789,0.45,0.38961038961038963
636,hg15,bpu,0.5789473684210527,1.0,0.8441558441558441
637,hg15,bpz,0.42105263157894735,0.9,0.7142857142857143
638,hg15,bsa,0.5263157894736842,1.0,0.8311688311688312
639,hg15,bup,0.631578947368421,0.95,0.8831168831168831
640,hg15,bxn,0.631578947368421,0.6,0.5974025974025974
641,hg15,bzc,0.47368421052631576,0.45,0.5064935064935064
642,hg15,cfo,0.5789473684210527,0.6,0.6493506493506493
643,hg16,afj,0.6875,1.0,0.9090909090909091
644,hg16,ajg,0.75,1.0,0.9242424242424242
645,hg16,amv,0.6875,0.5294117647058824,0.5151515151515151
646,hg16,arn,0.6875,1.0,0.9242424242424242
647,hg16,asm,0.5,1.0,0.8636363636363636
648,hg16,asx,0.8125,0.9411764705882353,0.7878787878787878
649,hg16,atb,0.6875,1.0,0.9242424242424242
650,hg16,auq,0.625,0.47058823529411764,0.5151515151515151
651,hg16,bcz,0.3125,0.29411764705882354,0.42424242424242425
652,hg16,bdf,0.5,0.9411764705882353,0.803030303030303
653,hg16,bfs,0.5,0.9411764705882353,0.8181818181818182
654,hg16,bfy,0.75,0.7058823529411765,0.5606060606060606
655,hg16,bgr,0.75,0.8823529411764706,0.8333333333333334
656,hg16,bhm,0.5,1.0,0.8636363636363636
657,hg16,bna,0.625,0.5294117647058824,0.5606060606060606
658,hg16,box,0.5,0.9411764705882353,0.803030303030303
659,hg16,bqv,0.3125,0.9411764705882353,0.6363636363636364
660,hg16,bwx,0.5625,1.0,0.8787878787878788
661,hg16,bzc,0.625,0.35294117647058826,0.5
662,hg16,cce,0.375,0.35294117647058826,0.45454545454545453
663,hg16,cgh,0.375,0.7647058823529411,0.6212121212121212
664,hg16,ciy,0.625,0.8823529411764706,0.7727272727272727
665,hg17,ahl,0.45,0.8095238095238095,0.6419753086419753
666,hg17,ale,0.8,0.9047619047619048,0.7654320987654321
667,hg17,amk,0.6,0.8095238095238095,0.6296296296296297
668,hg17,aoc,0.35,0.6190476190476191,0.5432098765432098
669,hg17,apn,0.6,1.0,0.9012345679012346
670,hg17,aqg,0.6,0.8571428571428571,0.5555555555555556
671,hg17,aro,0.6,1.0,0.8888888888888888
672,hg17,aue,0.25,1.0,0.8024691358024691
673,hg17,azp,0.5,0.6190476190476191,0.5555555555555556
674,hg17,bge,0.5,1.0,0.8271604938271605
675,hg17,bho,0.4,0.6666666666666666,0.6296296296296297
676,hg17,bkp,0.5,0.7619047619047619,0.6172839506172839
677,hg17,bsg,0.3,0.6666666666666666,0.5679012345679012
678,hg17,bti,0.4,0.8095238095238095,0.7037037037037037
679,hg17,bup,0.3,1.0,0.7530864197530864
680,hg17,cbr,0.5,0.6666666666666666,0.5432098765432098
681,hg17,cik,0.35,1.0,0.8395061728395061
682,hg17,cka,0.55,0.6190476190476191,0.5432098765432098
683,hg17,cki,0.45,1.0,0.8148148148148148
684,hg17,cmp,0.55,0.9523809523809523,0.6419753086419753
685,hg17,cmt,0.3,0.6666666666666666,0.5802469135802469
686,hg18,aac,1.0,0.8888888888888888,0.9714285714285714
687,hg18,ach,0.7647058823529411,1.0,0.9142857142857143
688,hg18,afj,0.8823529411764706,1.0,0.9571428571428572
689,hg18,agv,0.6470588235294118,1.0,0.9142857142857143
690,hg18,ahl,0.7647058823529411,0.6666666666666666,0.7428571428571429
691,hg18,ahp,1.0,1.0,1.0
692,hg18,aia,0.7058823529411765,1.0,0.9285714285714286
693,hg18,aqt,0.5882352941176471,1.0,0.8857142857142857
694,hg18,ayo,1.0,1.0,1.0
695,hg18,bcr,0.7647058823529411,1.0,0.9428571428571428
696,hg18,bil,0.5882352941176471,0.7777777777777778,0.7
697,hg18,blw,0.7058823529411765,1.0,0.9285714285714286
698,hg18,bni,0.6470588235294118,1.0,0.9142857142857143
699,hg18,bof,0.7647058823529411,1.0,0.9428571428571428
700,hg18,bot,1.0,1.0,1.0
701,hg18,bpz,0.9411764705882353,0.7777777777777778,0.8857142857142857
702,hg18,brb,0.6470588235294118,1.0,0.8857142857142857
703,hg18,bri,0.6470588235294118,1.0,0.9
704,hg18,bud,0.5882352941176471,0.7777777777777778,0.7
705,hg18,bup,0.7647058823529411,1.0,0.9428571428571428
706,hg18,bye,0.7647058823529411,1.0,0.9428571428571428
707,hg18,cam,0.7647058823529411,1.0,0.9428571428571428
708,hg18,ccm,0.7058823529411765,1.0,0.9285714285714286
709,hg18,cfp,0.6470588235294118,1.0,0.9
710,hg18,ckr,1.0,1.0,1.0
711,hg19,abg,0.6666666666666666,0.5263157894736842,0.5694444444444444
712,hg19,ach,0.8333333333333334,1.0,0.9583333333333334
713,hg19,ahb,0.5,0.5263157894736842,0.5416666666666666
714,hg19,ahl,0.6666666666666666,1.0,0.9166666666666666
715,hg19,ajy,0.5555555555555556,1.0,0.8888888888888888
716,hg19,akz,0.8333333333333334,1.0,0.9583333333333334
717,hg19,alb,0.7222222222222222,1.0,0.9305555555555556
718,hg19,alj,0.6666666666666666,1.0,0.9166666666666666
719,hg19,alk,0.6666666666666666,1.0,0.9166666666666666
720,hg19,aof,0.7222222222222222,1.0,0.9305555555555556
721,hg19,atb,0.7222222222222222,1.0,0.9305555555555556
722,hg19,auz,0.6666666666666666,1.0,0.9166666666666666
723,hg19,ayo,0.8888888888888888,1.0,0.9722222222222222
724,hg19,bcr,0.8333333333333334,1.0,0.9583333333333334
725,hg19,bmx,0.6666666666666666,1.0,0.9166666666666666
726,hg19,bxb,0.4444444444444444,0.9411764705882353,0.7714285714285715
727,hg19,byr,0.4444444444444444,0.42105263157894735,0.4166666666666667
728,hg19,cai,1.0,1.0,1.0
729,hg19,cam,0.6111111111111112,1.0,0.9027777777777778
730,hg19,cch,0.6111111111111112,1.0,0.9027777777777778
731,hg19,cgm,0.6666666666666666,1.0,0.9166666666666666
732,hg19,cgz,0.5,1.0,0.7777777777777778
733,hg20,agv,0.7777777777777778,0.9473684210526315,0.9315068493150684
734,hg20,ahb,0.8888888888888888,1.0,0.9726027397260274
735,hg20,ahp,0.2777777777777778,0.8947368421052632,0.726027397260274
736,hg20,ajv,0.7777777777777778,1.0,0.9452054794520548
737,hg20,aqe,0.7222222222222222,1.0,0.9315068493150684
738,hg20,atb,0.7777777777777778,1.0,0.9452054794520548
739,hg20,ayj,0.7777777777777778,1.0,0.9315068493150684
740,hg20,bbj,0.7777777777777778,0.9473684210526315,0.9315068493150684
741,hg20,bfo,0.6111111111111112,1.0,0.9041095890410958
742,hg20,bge,0.7222222222222222,1.0,0.8904109589041096
743,hg20,bil,0.6666666666666666,0.8947368421052632,0.8356164383561644
744,hg20,bmx,0.7777777777777778,1.0,0.9315068493150684
745,hg20,bod,0.5555555555555556,1.0,0.8767123287671232
746,hg20,bpp,0.7777777777777778,1.0,0.9452054794520548
747,hg20,bqc,0.8888888888888888,1.0,0.958904109589041
748,hg20,btf,0.5555555555555556,1.0,0.8904109589041096
749,hg20,bud,0.6666666666666666,0.8947368421052632,0.8356164383561644
750,hg20,but,0.7777777777777778,1.0,0.9452054794520548
751,hg20,bxn,0.7777777777777778,1.0,0.9452054794520548
752,hg20,bzb,0.7222222222222222,1.0,0.9315068493150684
753,hg20,cch,0.8333333333333334,1.0,0.958904109589041
754,hg20,ceb,0.8333333333333334,1.0,0.958904109589041
755,hg20,chh,0.6666666666666666,1.0,0.9178082191780822
756,hg21,aeh,0.7368421052631579,1.0,0.8607594936708861
757,hg21,ahb,0.6842105263157895,1.0,0.9240506329113924
758,hg21,aia,0.6842105263157895,1.0,0.9240506329113924
759,hg21,aiz,0.6842105263157895,1.0,0.9240506329113924
760,hg21,ale,0.8421052631578947,1.0,0.9620253164556962
761,hg21,alg,0.47368421052631576,0.55,0.6329113924050633
762,hg21,aqe,0.47368421052631576,1.0,0.8734177215189873
763,hg21,asv,0.8947368421052632,1.0,0.9746835443037974
764,hg21,ata,0.7368421052631579,1.0,0.8481012658227848
765,hg21,awf,0.631578947368421,1.0,0.9113924050632911
766,hg21,ayj,0.6842105263157895,1.0,0.9240506329113924
767,hg21,ayo,0.7894736842105263,1.0,0.9493670886075949
768,hg21,bcr,0.6842105263157895,1.0,0.8987341772151899
769,hg21,bct,0.3684210526315789,0.65,0.569620253164557
770,hg21,bil,0.6842105263157895,0.75,0.759493670886076
771,hg21,bni,0.7368421052631579,0.6,0.6835443037974683
772,hg21,bnt,0.7894736842105263,1.0,0.9493670886075949
773,hg21,bpz,0.7368421052631579,0.95,0.9240506329113924
774,hg21,btj,0.631578947368421,1.0,0.7887323943661971
775,hg21,bud,0.6842105263157895,0.75,0.759493670886076
776,hg21,but,0.631578947368421,1.0,0.8607594936708861
777,hg21,bzk,0.6842105263157895,0.85,0.7088607594936709
778,hg21,cce,0.5789473684210527,0.65,0.5569620253164557
779,hg21,cch,0.7368421052631579,1.0,0.9367088607594937
780,hg21,cmp,0.6842105263157895,1.0,0.9240506329113924
781,hg22,adp,0.6111111111111112,0.5263157894736842,0.5416666666666666
782,hg22,aer,0.8888888888888888,1.0,0.9722222222222222
783,hg22,afs,0.7222222222222222,1.0,0.9305555555555556
784,hg22,ahb,0.8333333333333334,1.0,0.9583333333333334
785,hg22,ahc,0.5555555555555556,0.8947368421052632,0.7638888888888888
786,hg22,ane,0.7777777777777778,1.0,0.9444444444444444
787,hg22,aog,0.7222222222222222,1.0,0.9305555555555556
788,hg22,asa,0.7222222222222222,0.7368421052631579,0.7916666666666666
789,hg22,avr,0.8333333333333334,1.0,0.9444444444444444
790,hg22,bbe,0.7222222222222222,0.6842105263157895,0.6666666666666666
791,hg22,bgk,0.6666666666666666,1.0,0.9027777777777778
792,hg22,bjd,0.7222222222222222,0.7368421052631579,0.7361111111111112
793,hg22,bjz,0.3333333333333333,0.631578947368421,0.625
794,hg22,blv,0.7777777777777778,1.0,0.9444444444444444
795,hg22,bpe,0.7222222222222222,1.0,0.9166666666666666
796,hg22,bxu,0.5,1.0,0.8472222222222222
797,hg22,cce,0.6111111111111112,0.5789473684210527,0.6527777777777778
798,hg22,cch,0.7777777777777778,1.0,0.9444444444444444
799,hg22,cie,0.8888888888888888,1.0,0.9722222222222222
800,hg22,cjx,0.5,0.9473684210526315,0.8472222222222222
801,hg22,clu,0.7777777777777778,1.0,0.9444444444444444
802,hg22,cnv,0.6111111111111112,0.5263157894736842,0.5416666666666666
803,hg23,abc,0.7619047619047619,1.0,0.9418604651162791
804,hg23,ach,0.9047619047619048,1.0,0.9767441860465116
805,hg23,afs,0.7619047619047619,1.0,0.9418604651162791
806,hg23,ahb,0.8095238095238095,0.9545454545454546,0.9418604651162791
807,hg23,aki,0.8095238095238095,1.0,0.9534883720930233
808,hg23,amv,0.38095238095238093,0.5454545454545454,0.5232558139534884
809,hg23,awm,0.7142857142857143,1.0,0.9186046511627907
810,hg23,bbz,0.9047619047619048,1.0,0.9767441860465116
811,hg23,bfs,0.8571428571428571,0.9545454545454546,0.9186046511627907
812,hg23,bgk,0.9047619047619048,1.0,0.9767441860465116
813,hg23,bgr,0.9047619047619048,1.0,0.9767441860465116
814,hg23,bhm,0.8095238095238095,1.0,0.9534883720930233
815,hg23,blw,0.8095238095238095,1.0,0.9534883720930233
816,hg23,bmq,0.7619047619047619,0.9090909090909091,0.8488372093023255
817,hg23,bna,0.6666666666666666,1.0,0.8953488372093024
818,hg23,bob,0.8571428571428571,0.8181818181818182,0.872093023255814
819,hg23,but,0.9047619047619048,1.0,0.9767441860465116
820,hg23,ccg,0.9523809523809523,1.0,0.9534883720930233
821,hg23,ccr,0.9523809523809523,1.0,0.9883720930232558
822,hg23,ceb,0.9047619047619048,1.0,0.9767441860465116
823,hg23,chw,0.7142857142857143,1.0,0.9302325581395349
824,hg23,cio,0.7142857142857143,0.9090909090909091,0.7325581395348837
825,hg24,aem,0.6842105263157895,1.0,0.9210526315789473
826,hg24,ahb,0.47368421052631576,1.0,0.868421052631579
827,hg24,ahl,0.8421052631578947,1.0,0.9342105263157895
828,hg24,aia,0.8947368421052632,1.0,0.9736842105263158
829,hg24,ail,0.5263157894736842,0.95,0.8552631578947368
830,hg24,ans,0.6842105263157895,1.0,0.9210526315789473
831,hg24,aoh,0.5263157894736842,1.0,0.8421052631578947
832,hg24,aue,0.3684210526315789,1.0,0.8421052631578947
833,hg24,aug,0.8421052631578947,1.0,0.9605263157894737
834,hg24,auj,0.8421052631578947,1.0,0.9605263157894737
835,hg24,auk,0.42105263157894735,0.45,0.5
836,hg24,bbw,0.5789473684210527,1.0,0.8552631578947368
837,hg24,bdg,0.7894736842105263,1.0,0.9473684210526315
838,hg24,bdr,0.7894736842105263,1.0,0.9210526315789473
839,hg24,bfe,0.6842105263157895,1.0,0.9210526315789473
840,hg24,bgl,0.47368421052631576,0.95,0.75
841,hg24,box,0.6842105263157895,1.0,0.9078947368421053
842,hg24,bqk,0.5263157894736842,1.0,0.8026315789473685
843,hg24,cam,0.7368421052631579,1.0,0.9342105263157895
844,hg24,cce,0.6842105263157895,0.5,0.5394736842105263
845,hg24,cek,0.5263157894736842,1.0,0.881578947368421
846,hg24,chc,0.7368421052631579,1.0,0.9342105263157895
847,hg25,ahb,0.7647058823529411,1.0,0.8840579710144928
848,hg25,aia,0.5294117647058824,1.0,0.7971014492753623
849,hg25,akj,0.5294117647058824,0.9444444444444444,0.7536231884057971
850,hg25,akz,0.5294117647058824,0.9444444444444444,0.8260869565217391
851,hg25,anp,0.6470588235294118,1.0,0.8985507246376812
852,hg25,auk,0.5882352941176471,0.6111111111111112,0.6521739130434783
853,hg25,awo,0.5294117647058824,0.6111111111111112,0.6086956521739131
854,hg25,bbz,0.5294117647058824,1.0,0.855072463768116
855,hg25,bct,0.47058823529411764,1.0,0.7971014492753623
856,hg25,bfc,0.5882352941176471,1.0,0.8405797101449275
857,hg25,bgk,0.7058823529411765,1.0,0.8405797101449275
858,hg25,bmq,0.8235294117647058,1.0,0.9565217391304348
859,hg25,bow,0.7058823529411765,0.8333333333333334,0.8405797101449275
860,hg25,bsq,0.5882352941176471,1.0,0.8695652173913043
861,hg25,bze,0.47058823529411764,1.0,0.8260869565217391
862,hg25,ccg,0.7058823529411765,0.3888888888888889,0.6086956521739131
863,hg25,ccr,0.5294117647058824,1.0,0.8695652173913043
864,hg25,ceb,0.5294117647058824,1.0,0.8695652173913043
865,hg25,cho,0.8823529411764706,1.0,0.927536231884058
866,hg25,cjx,0.6470588235294118,0.7777777777777778,0.7681159420289855
867,hg25,ckc,0.5882352941176471,1.0,0.855072463768116
868,hg25,clc,0.5294117647058824,1.0,0.7971014492753623
869,hg26,ach,0.7368421052631579,0.8,0.8205128205128205
870,hg26,alg,0.5263157894736842,0.65,0.6794871794871795
871,hg26,amv,0.5263157894736842,0.8,0.782051282051282
872,hg26,anp,0.5789473684210527,1.0,0.8974358974358975
873,hg26,apc,0.7368421052631579,1.0,0.9358974358974359
874,hg26,apv,0.8421052631578947,0.85,0.8589743589743589
